date,value
2025-07-31,48.4
2025-08-31,48.9
2025-09-30,48.9
2025-10-31,48.8
2025-11-30,48.0
2025-12-31,47.9
2026-01-31,52.6
2026-02-28,52.4
2026-03-31,52.7
2026-04-30,52.7
2026-05-31,54.0
2026-06-30,53.3
